timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747951933421,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933423,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933424,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933425,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933514,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951933517,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933519,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933521,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933522,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933523,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951933525,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933527,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933528,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933529,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-52,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933613,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933615,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933616,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933618,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933619,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933620,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951933622,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933623,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933625,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933626,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-53,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933711,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951933714,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933715,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933716,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933717,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933718,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933719,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933721,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933722,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933723,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-54,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933812,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951933814,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933816,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933817,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933819,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933820,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933822,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933823,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933824,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933826,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-55,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933915,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933917,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933918,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933920,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933921,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933923,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933924,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933925,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933927,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933928,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-56,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934012,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934014,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934016,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934017,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934019,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934020,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934021,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934022,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934024,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934025,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-57,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934111,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951934113,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934114,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934116,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934117,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934118,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934120,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934122,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934123,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934125,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-58,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934212,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951934214,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934215,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934217,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934218,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934220,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934221,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934222,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934223,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934224,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-59,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934310,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951934313,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934314,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934315,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934317,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934318,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934319,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934321,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934322,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934323,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-60,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934410,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934412,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934413,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934414,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934416,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934417,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934418,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934419,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951934421,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934422,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-61,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934511,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951934513,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934515,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934516,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934517,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934519,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934520,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934521,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934523,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934523,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-62,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934607,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951934609,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934611,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934611,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934613,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934614,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934615,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934617,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934618,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934619,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-63,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934707,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951934709,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934710,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934712,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934713,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934714,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934715,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934717,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934718,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934720,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-64,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934807,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951934810,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934812,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934813,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934814,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934816,5,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,5,0,0
1747951934821,4,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,4,0,0
1747951934825,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934827,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951934830,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-65,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934907,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934909,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934910,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934911,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934912,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934913,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934915,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951934916,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934917,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951934918,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-66,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951935007,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951935009,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935010,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935012,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951935013,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951935013,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935015,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935016,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935017,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935019,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-67,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951935106,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-68,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951935108,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-68,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935110,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-68,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935111,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-68,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951935112,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-68,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
